Couteau de cuisine en acier domien;Forgeron;67;Outil secondaire de cuisinier;2 Lingot de tamahagane, 1 Madrier de plaqueminier, 1 Pierre à aiguiser en ardoise;5 Cristal de feu, 4 Cristal de terre;1;2559;80;12088
Maillet en acier domien;Forgeron;67;Outil secondaire de mineur;1 Glu de scarabée, 2 Lingot de tamahagane, 1 Madrier de plaqueminier;5 Cristal de feu, 4 Cristal de terre;1;2559;80;12088
Faux en acier domien;Forgeron;67;Outil secondaire de botaniste;2 Lingot de tamahagane, 1 Madrier de plaqueminier, 1 Pierre à aiguiser en ardoise;5 Cristal de feu, 4 Cristal de terre;1;2559;80;12088
Lingot de molybdène;Forgeron;68;Métal;1 Minerai de cobalt, 4 Minerai de molybdène;5 Cristal de feu;1;1353;40;12500
Épée longue en molybdène;Forgeron;68;Arme de gladiateur;1 Glu de scarabée, 2 Lingot de molybdène, 1 Lingot de tamahagane, 1 Pépite de durium;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Hache de guerre en molybdène;Forgeron;68;Arme de maraudeur;1 Cuir de marid, 1 Glu de scarabée, 2 Lingot de molybdène, 1 Madrier de zelkova;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Lame en molybdène;Forgeron;68;Arme de chevalier noir;1 Glu de scarabée, 3 Lingot de molybdène, 1 Lingot de tamahagane, 1 Pépite de durium;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Pistolame en molybdène;Forgeron;68;Arme de pistosabreur;2 Lingot de molybdène, 1 Madrier de zelkova, 1 Pépite de palladium;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Poings en molybdène;Forgeron;68;Arme de pugiliste;2 Lingot de molybdène, 1 Madrier de zelkova, 2 Pépite de durium;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Uchigatana en molybdène;Forgeron;68;Arme de samouraï;1 Cuir de tigre, 1 Lingot de durium, 3 Lingot de molybdène, 1 Madrier de zelkova, 1 Pierre à aiguiser en ardoise;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Dagues en molybdène;Forgeron;68;Arme de surineur;1 Cuir de gazelle, 1 Glu de scarabée, 2 Lingot de molybdène, 1 Pépite de durium;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Carabine en molybdène;Forgeron;68;Arme de machiniste;1 Cuir de marid, 2 Lingot de molybdène, 1 Madrier de zelkova, 1 Sable noir incandescent;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Chakrams en molybdène;Forgeron;68;Arme de danseur;2 Lingot de molybdène, 1 Pierre à aiguiser en ardoise, 1 Pépite de durargent, 1 Pépite de palladium;5 Cristal de feu, 5 Cristal de terre;1;2706;80;12500
Scie ronde en molybdène;Forgeron;69;Outil principal de menuisier;1 Cuir de gazelle, 3 Lingot de molybdène, 1 Pépite de durium;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Massette en molybdène;Forgeron;69;Outil principal de forgeron;1 Glu de scarabée, 2 Lingot de molybdène, 1 Madrier de zelkova, 1 Pépite de palladium;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Marteau à panne ronde en molybdène;Forgeron;69;Outil principal d'armurier;1 Cuir de gazelle, 1 Glu de scarabée, 2 Lingot de molybdène, 2 Lingot de tamahagane;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Marteau d'orfèvre en palladium;Forgeron;69;Outil principal d'orfèvre;1 Lingot de molybdène, 1 Madrier de zelkova, 2 Pépite de palladium, 1 Spinelle étoilé;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Couteau de tanneur en molybdène;Forgeron;69;Outil principal de tanneur;2 Lingot de molybdène, 1 Madrier de zelkova, 1 Pierre à aiguiser en ardoise, 1 Pépite de durium;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Pioche en molybdène;Forgeron;69;Outil principal de mineur;1 Glu de scarabée, 3 Lingot de molybdène, 1 Lingot de tamahagane, 1 Madrier de zelkova;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Hachette en molybdène;Forgeron;69;Outil principal de botaniste;1 Cuir de gazelle, 1 Glu de scarabée, 2 Lingot de molybdène, 1 Madrier de zelkova;5 Cristal de feu, 5 Cristal de terre;1;2854;80;12913
Marteau arrache-clou en molybdène;Forgeron;70;Outil secondaire de menuisier;1 Glu de scarabée, 2 Lingot de molybdène, 1 Madrier de zelkova;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Lime en molybdène;Forgeron;70;Outil secondaire de forgeron;1 Cuir de gazelle, 2 Lingot de molybdène;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Tenailles en molybdène;Forgeron;70;Outil secondaire d'armurier;3 Lingot de molybdène, 1 Lingot de tamahagane;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Poinçon en molybdène;Forgeron;70;Outil secondaire de tanneur;2 Lingot de molybdène, 1 Madrier de zelkova, 1 Étoffe de serge des steppes;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Mortier en molybdène;Forgeron;70;Outil secondaire d'alchimiste;2 Lingot de molybdène, 1 Madrier de zelkova;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Couteau de cuisine en molybdène;Forgeron;70;Outil secondaire de cuisinier;2 Lingot de molybdène, 1 Madrier de zelkova, 1 Pierre à aiguiser en ardoise;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Maillet en molybdène;Forgeron;70;Outil secondaire de mineur;1 Glu de scarabée, 2 Lingot de molybdène, 1 Madrier de zelkova;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Faux en molybdène;Forgeron;70;Outil secondaire de botaniste;2 Lingot de molybdène, 1 Madrier de zelkova, 1 Pierre à aiguiser en ardoise;6 Cristal de feu, 5 Cristal de terre;1;2952;80;13187
Pépite d'or incarnat;Forgeron;71;Métal;1 Minerai de cuivre, 4 Sable d'or franc;6 Cristal de feu;1;1574;40;14071
Anelace en or incarnat;Forgeron;71;Arme de gladiateur;1 Glu de scarabée, 1 Lingot d'oroshigane, 2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Hache de combat en or incarnat;Forgeron;71;Arme de maraudeur;1 Glu de scarabée, 1 Lingot d'oroshigane, 1 Madrier de chêne blanc, 2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Claymore en or incarnat;Forgeron;71;Arme de chevalier noir;1 Glu de scarabée, 1 Lingot d'oroshigane, 1 Madrier de chêne blanc, 2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Pistolame en or incarnat;Forgeron;71;Arme de pistosabreur;2 Lingot d'oroshigane, 2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Katar en or incarnat;Forgeron;71;Arme de pugiliste;1 Glu de scarabée, 1 Lingot d'oroshigane, 2 Pépite d'or incarnat, 2 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Lame en or incarnat;Forgeron;71;Arme de samouraï;1 Fil de doublesoie, 1 Pierre à aiguiser en mudstone solide, 3 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Cinquedea en or incarnat;Forgeron;71;Arme de surineur;1 Glu de scarabée, 1 Lingot d'oroshigane, 2 Pépite d'or incarnat, 2 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Revolver en or incarnat;Forgeron;71;Arme de machiniste;1 Lingot d'oroshigane, 2 Pépite d'or incarnat, 1 Pépite d'or pétré, 1 Sable noir pourpré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Quoits de guerre en or incarnat;Forgeron;71;Arme de danseur;1 Cuir de smilodon, 1 Glu de scarabée, 1 Pierre à aiguiser en mudstone solide, 2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Scie en or incarnat;Forgeron;71;Outil principal de menuisier;1 Madrier de chêne blanc, 3 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Marteau arrache-clou en or incarnat;Forgeron;71;Outil secondaire de menuisier;1 Madrier de chêne blanc, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Marteau à panne croisée en or incarnat;Forgeron;71;Outil principal de forgeron;1 Cuir de smilodon, 1 Madrier de chêne blanc, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Lime en or incarnat;Forgeron;71;Outil secondaire de forgeron;2 Pépite d'or incarnat, 1 Étoffe de lin blanc;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Marteau de batteur en or incarnat;Forgeron;71;Outil principal d'armurier;1 Madrier de chêne blanc, 3 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Tenailles en or incarnat;Forgeron;71;Outil secondaire d'armurier;2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Marteau de lapidaire en or incarnat;Forgeron;71;Outil principal d'orfèvre;1 Madrier de chêne blanc, 1 Pépite d'or incarnat, 2 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Couteau à pied en or incarnat;Forgeron;71;Outil principal de tanneur;1 Madrier de chêne blanc, 1 Pierre à aiguiser en mudstone solide, 1 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Alêne en or incarnat;Forgeron;71;Outil secondaire de tanneur;1 Fil de lin blanc, 1 Madrier de chêne blanc, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Mortier en or incarnat;Forgeron;71;Outil secondaire d'alchimiste;1 Madrier de chêne blanc, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Couteau de cuisine en or incarnat;Forgeron;71;Outil secondaire de cuisinier;1 Madrier de chêne blanc, 1 Pierre à aiguiser en mudstone solide, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Pioche en or incarnat;Forgeron;71;Outil principal de mineur;1 Cuir de smilodon, 1 Madrier de chêne blanc, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Maillet en or incarnat;Forgeron;71;Outil secondaire de mineur;1 Madrier de chêne blanc, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Hachette en or incarnat;Forgeron;71;Outil principal de botaniste;1 Madrier de chêne blanc, 2 Pépite d'or incarnat, 1 Pépite d'or pétré;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Faux en or incarnat;Forgeron;71;Outil secondaire de botaniste;1 Madrier de chêne blanc, 1 Pierre à aiguiser en mudstone solide, 2 Pépite d'or incarnat;6 Cristal de feu, 5 Cristal de terre;1;3149;80;14071
Lingot d'or incarnat;Forgeron;72;Métal;4 Minerai d'or franc, 1 Minerai de cuivre;6 Cristal de feu;1;1624;40;14848
Épée en or incarnat;Forgeron;72;Arme de gladiateur;1 Glu de scarabée, 2 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot de cobalt;6 Cristal de feu, 6 Cristal de terre;1;3248;80;14848
Hache en or incarnat;Forgeron;72;Arme de maraudeur;1 Glu de scarabée, 3 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot de cobalt, 1 Madrier de châtaignier sombre;6 Cristal de feu, 6 Cristal de terre;1;3248;80;14848
Grande épée en or incarnat;Forgeron;72;Arme de chevalier noir;1 Glu de scarabée, 3 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot de cobalt, 1 Madrier de châtaignier sombre;6 Cristal de feu, 6 Cristal de terre;1;3248;80;14848
Uchigatana en or pétré;Forgeron;72;Arme de samouraï;3 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot de cobalt, 1 Pierre à aiguiser en mudstone solide;6 Cristal de feu, 6 Cristal de terre;1;3248;80;14848
Dagues en or incarnat;Forgeron;72;Arme de surineur;1 Glu de scarabée, 3 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot d'électrum;6 Cristal de feu, 6 Cristal de terre;1;3248;80;14848
Baïonnette en or incarnat;Forgeron;73;Arme de pistosabreur;2 Lingot d'or incarnat, 1 Lingot d'or pétré, 2 Lingot de cobalt;6 Cristal de feu, 6 Cristal de terre;1;3348;80;15625
Poings en or incarnat;Forgeron;73;Arme de pugiliste;1 Glu de scarabée, 3 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot d'électrum;6 Cristal de feu, 6 Cristal de terre;1;3348;80;15625
Arquebuse en or incarnat;Forgeron;73;Arme de machiniste;2 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Lingot de cobalt, 1 Sable noir pourpré;6 Cristal de feu, 6 Cristal de terre;1;3348;80;15625
Chakrams en or incarnat;Forgeron;73;Arme de danseur;1 Cuir de planeur vert, 1 Glu de scarabée, 2 Lingot d'or incarnat, 1 Lingot d'or pétré, 1 Pierre à aiguiser en mudstone solide;6 Cristal de feu, 6 Cristal de terre;1;3348;80;15625
Barre d'azuresprit;Forgeron;74;Pierre;4 Pierre d'azuresprit, 1 Quartzite;7 Cristal de feu;1;1703;40;16091
Épée en azuresprit;Forgeron;74;Arme de gladiateur;2 Barre d'azuresprit, 1 Pépite d'or rose, 1 Pépite de mana-argent, 1 Rubis étoilé;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Hache en azuresprit;Forgeron;74;Arme de maraudeur;3 Barre d'azuresprit, 1 Pépite d'or rose, 1 Pépite de mana-argent, 1 Rubis étoilé;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Fendoir en azuresprit;Forgeron;74;Arme de chevalier noir;3 Barre d'azuresprit, 1 Pépite de mana-argent, 1 Pépite de sombracier, 1 Rubis étoilé;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Pistolame en azuresprit;Forgeron;74;Arme de pistosabreur;2 Barre d'azuresprit, 1 Pépite de mana-argent, 2 Pépite de sombracier, 1 Rubis étoilé;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Haquebute en azuresprit;Forgeron;74;Arme de machiniste;1 Barre d'azuresprit, 2 Pépite de mana-argent, 2 Pépite de sombracier, 1 Rubis étoilé, 1 Sable noir pourpré;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Marteau arrache-clou en azuresprit;Forgeron;74;Outil secondaire de menuisier;2 Barre d'azuresprit, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Lime en azuresprit;Forgeron;74;Outil secondaire de forgeron;2 Barre d'azuresprit, 1 Étoffe de coton pixie;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Tenailles en azuresprit;Forgeron;74;Outil secondaire d'armurier;2 Barre d'azuresprit, 1 Pépite de mana-argent;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Alêne en azuresprit;Forgeron;74;Outil secondaire de tanneur;2 Barre d'azuresprit, 1 Fil de coton pixie, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Mortier en azuresprit;Forgeron;74;Outil secondaire d'alchimiste;2 Barre d'azuresprit, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Couteau de cuisine en azuresprit;Forgeron;74;Outil secondaire de cuisinier;2 Barre d'azuresprit, 1 Madrier de frêne blanc, 1 Pierre à aiguiser en mudstone solide;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Maillet en azuresprit;Forgeron;74;Outil secondaire de mineur;2 Barre d'azuresprit, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Faux en azuresprit;Forgeron;74;Outil secondaire de botaniste;2 Barre d'azuresprit, 1 Madrier de frêne blanc, 1 Pierre à aiguiser en mudstone solide;7 Cristal de feu, 6 Cristal de terre;1;3407;80;16091
Scie ronde en azuresprit;Forgeron;75;Outil principal de menuisier;3 Barre d'azuresprit, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Marteau à panne croisée en azuresprit;Forgeron;75;Outil principal de forgeron;2 Barre d'azuresprit, 1 Cuir d'atrociraptor, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Marteau de batteur en azuresprit;Forgeron;75;Outil principal d'armurier;3 Barre d'azuresprit, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Marteau de lapidaire en azuresprit;Forgeron;75;Outil principal d'orfèvre;1 Barre d'azuresprit, 1 Madrier de frêne blanc, 2 Pépite de mana-argent;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Couteau arrondi en azuresprit;Forgeron;75;Outil principal de tanneur;1 Barre d'azuresprit, 1 Madrier de frêne blanc, 1 Pierre à aiguiser en mudstone solide, 1 Pépite de mana-argent;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Pioche en azuresprit;Forgeron;75;Outil principal de mineur;2 Barre d'azuresprit, 1 Cuir d'atrociraptor, 1 Madrier de frêne blanc;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Hachette en azuresprit;Forgeron;75;Outil principal de botaniste;2 Barre d'azuresprit, 1 Madrier de frêne blanc, 1 Pépite de mana-argent;7 Cristal de feu, 6 Cristal de terre;1;3467;80;16557
Lingot de bronze titané;Forgeron;76;Métal;4 Minerai de bronze titané, 1 Minerai de titane;7 Cristal de feu;1;1763;40;17024
Kilij en bronze titané;Forgeron;76;Arme de gladiateur;1 Glu végétale, 2 Lingot de bronze titané, 1 Pépite de titane, 1 Triphylite;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Hache de combat en bronze titané;Forgeron;76;Arme de maraudeur;1 Cuir d'amphiptère, 1 Glu végétale, 3 Lingot de bronze titané, 1 Triphylite;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Fendoir en bronze titané;Forgeron;76;Arme de chevalier noir;1 Cuir d'amphiptère, 1 Glu végétale, 3 Lingot de bronze titané, 1 Triphylite;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Baïonnette en bronze titané;Forgeron;76;Arme de pistosabreur;1 Lazurite, 2 Lingot de bronze titané, 1 Madrier de teck des sables, 1 Pépite de titane;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Poings en bronze titané;Forgeron;76;Arme de pugiliste;1 Glu végétale, 1 Lazurite, 2 Lingot de bronze titané, 1 Pépite de bronze titané, 1 Pépite de titane;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Uchigatana en bronze titané;Forgeron;76;Arme de samouraï;2 Lingot de bronze titané, 1 Pierre à aiguiser en tuf volcanique, 1 Pépite de bronze titané, 1 Pépite de durargent, 1 Triphylite;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Dagues en bronze titané;Forgeron;76;Arme de surineur;1 Cuir d'amphiptère, 1 Glu végétale, 2 Lingot de bronze titané, 1 Triphylite;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Mousqueton en bronze titané;Forgeron;76;Arme de machiniste;2 Lingot de bronze titané, 1 Madrier de teck des sables, 1 Pépite de bronze titané, 1 Pépite de titane, 1 Sable noir pourpré;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Chakrams en bronze titané;Forgeron;76;Arme de danseur;1 Glu végétale, 2 Lingot de bronze titané, 1 Pierre à aiguiser en tuf volcanique, 2 Pépite de bronze titané, 1 Pépite de titane;7 Cristal de feu, 6 Cristal de terre;1;3526;80;17024
Scie en bronze titané;Forgeron;77;Outil principal de menuisier;3 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Marteau arrache-clou en bronze titané;Forgeron;77;Outil secondaire de menuisier;2 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Massette en bronze titané;Forgeron;77;Outil principal de forgeron;1 Cuir de zonure, 2 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Lime en bronze titané;Forgeron;77;Outil secondaire de forgeron;2 Lingot de bronze titané, 1 Étoffe de laine d'ovim;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Marteau à panne ronde en bronze titané;Forgeron;77;Outil principal d'armurier;3 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Tenailles en bronze titané;Forgeron;77;Outil secondaire d'armurier;2 Lingot de bronze titané, 1 Pépite de bronze titané;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Marteau d'orfèvre en bronze titané;Forgeron;77;Outil principal d'orfèvre;1 Lingot de bronze titané, 1 Madrier de teck des sables, 2 Pépite de bronze titané;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Couteau de tanneur en bronze titané;Forgeron;77;Outil principal de tanneur;1 Lingot de bronze titané, 1 Madrier de teck des sables, 1 Pierre à aiguiser en tuf volcanique, 1 Pépite de bronze titané;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Alêne en bronze titané;Forgeron;77;Outil secondaire de tanneur;1 Fil de laine d'ovim, 2 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Mortier en bronze titané;Forgeron;77;Outil secondaire d'alchimiste;2 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Couteau de cuisine en bronze titané;Forgeron;77;Outil secondaire de cuisinier;2 Lingot de bronze titané, 1 Madrier de teck des sables, 1 Pierre à aiguiser en tuf volcanique;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Pioche en bronze titané;Forgeron;77;Outil principal de mineur;1 Cuir de zonure, 2 Lingot de bronze titané, 1 Madrier de teck des sables, 2 Plume de tetrax;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Maillet en bronze titané;Forgeron;77;Outil secondaire de mineur;2 Lingot de bronze titané, 1 Madrier de teck des sables;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Hachette en bronze titané;Forgeron;77;Outil principal de botaniste;1 Corne de moudsoud, 2 Lingot de bronze titané, 1 Madrier de teck des sables, 1 Pépite de bronze titané;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Faux en bronze titané;Forgeron;77;Outil secondaire de botaniste;2 Lingot de bronze titané, 1 Madrier de teck des sables, 1 Pierre à aiguiser en tuf volcanique;7 Cristal de feu, 7 Cristal de terre;1;3586;80;17490
Lingot de mithril noble;Forgeron;78;Métal;4 Minerai de mithril noble, 1 Minerai de mithrite;7 Cristal de feu;1;1822;40;17956
Piolet nain en mithril noble;Forgeron;78;Arme de gladiateur;1 Glu végétale, 1 Lingot d'or incarnat, 2 Lingot de mithril noble, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Marteau nain en mithril noble;Forgeron;78;Arme de maraudeur;1 Glu végétale, 1 Lingot d'or incarnat, 3 Lingot de mithril noble, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Fendoir nain en mithril noble;Forgeron;78;Arme de chevalier noir;1 Glu végétale, 1 Lingot d'or incarnat, 3 Lingot de mithril noble, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Managâchette naine en mithril noble;Forgeron;78;Arme de pistosabreur;2 Lingot d'or pétré, 2 Lingot de mithril noble, 1 Madrier de gaïac, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Poings nains en mithril noble;Forgeron;78;Arme de pugiliste;1 Glu végétale, 1 Lingot d'or incarnat, 2 Lingot de mithril noble, 2 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Uchigatana nain en mithril noble;Forgeron;78;Arme de samouraï;2 Lingot de mithril noble, 1 Pierre à aiguiser en tuf volcanique, 1 Pépite d'or pétré, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Rotolames naines en mithril noble;Forgeron;78;Arme de surineur;1 Glu végétale, 1 Lingot d'or incarnat, 2 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Pistolet nain en mithril noble;Forgeron;78;Arme de machiniste;1 Glu végétale, 1 Lingot de mithril noble, 1 Madrier de gaïac, 1 Pépite de mithril noble, 1 Sable noir pourpré;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Gladius nains en mithril noble;Forgeron;78;Arme de danseur;2 Lingot de mithril noble, 1 Pierre à aiguiser en tuf volcanique, 1 Pépite d'or pétré, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Sphère naine en mithril noble;Forgeron;78;Arme d'astromancien;1 Encre de mithril sombre enchantée, 2 Lingot de mithril noble, 1 Pépite d'or pétré, 1 Triphylite;7 Cristal de feu, 7 Cristal de terre;1;3645;80;17956
Marteau arrache-clou en mithril noble;Forgeron;79;Outil secondaire de menuisier;2 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Lime en mithril noble;Forgeron;79;Outil secondaire de forgeron;2 Lingot de mithril noble, 1 Étoffe de coton nain;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Tenailles en mithril noble;Forgeron;79;Outil secondaire d'armurier;2 Lingot de mithril noble, 1 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Alêne en mithril noble;Forgeron;79;Outil secondaire de tanneur;1 Cuir de glaucus, 2 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Mortier en mithril noble;Forgeron;79;Outil secondaire d'alchimiste;2 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Couteau de cuisine en mithril noble;Forgeron;79;Outil secondaire de cuisinier;2 Lingot de mithril noble, 1 Madrier de gaïac, 1 Pierre à aiguiser en tuf volcanique;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Maillet en mithril noble;Forgeron;79;Outil secondaire de mineur;2 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Faux en mithril noble;Forgeron;79;Outil secondaire de botaniste;2 Lingot de mithril noble, 1 Madrier de gaïac, 1 Pierre à aiguiser en tuf volcanique;7 Cristal de feu, 7 Cristal de terre;1;3705;80;18422
Scie en mithril noble;Forgeron;80;Outil principal de menuisier;3 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3943;80;20287
Marteau à panne croisée en mithril noble;Forgeron;80;Outil principal de forgeron;1 Glu végétale, 2 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3943;80;20287
Marteau de batteur en mithril noble;Forgeron;80;Outil principal d'armurier;3 Lingot de mithril noble, 1 Madrier de gaïac;7 Cristal de feu, 7 Cristal de terre;1;3943;80;20287
